Timestamp (seconds passed),SmO2 filtered,HBDiff filtered,O2HB unfiltered,HHb unfiltered,Muscle state
569.576,69.9,24.7,37.9,13.3,1
569.684,69.9,24.7,38.0,13.3,1
569.790,69.9,24.7,38.0,13.3,1
569.833,69.8,24.7,38.0,13.4,1
569.939,69.8,24.7,38.0,13.4,1
570.042,69.8,24.7,38.0,13.4,1
570.130,69.7,24.7,38.0,13.4,1
570.243,69.7,24.6,38.0,13.5,1
570.341,69.6,24.6,38.0,13.5,1
570.432,69.6,24.6,38.0,13.5,1
570.534,69.6,24.6,38.0,13.5,1
570.643,69.5,24.6,38.0,13.5,1
570.730,69.5,24.6,38.0,13.5,1
570.842,69.4,24.6,38.0,13.6,2
570.988,69.4,24.5,38.0,13.6,2
571.027,69.4,24.5,38.0,13.6,2
571.134,69.4,24.5,38.0,13.6,2
571.223,69.4,24.5,38.0,13.6,2
571.329,69.3,24.5,38.0,13.7,2
571.418,69.3,24.5,38.0,13.7,2
571.525,69.3,24.4,38.0,13.7,2
571.634,69.3,24.4,38.0,13.7,2
571.788,69.3,24.4,38.0,13.7,2
571.827,69.2,24.4,38.0,13.7,2
571.937,69.2,24.4,38.0,13.8,2
572.021,69.2,24.4,38.0,13.8,2
572.131,69.2,24.3,38.0,13.8,2
572.238,69.1,24.3,38.0,13.8,2
572.326,69.1,24.3,38.0,13.8,2
572.492,69.1,24.3,38.0,13.8,2
572.531,69.0,24.3,38.0,13.8,2
572.623,69.0,24.3,37.9,13.8,2
572.724,69.0,24.2,37.8,13.7,2
572.815,68.9,24.2,37.6,13.7,2
572.924,68.9,24.2,37.5,13.6,2
573.023,68.8,24.1,37.5,13.6,2
573.116,68.8,24.1,37.4,13.5,2
573.284,68.8,24.1,37.3,13.5,2
573.323,68.8,24.0,37.3,13.5,2
573.447,68.8,24.0,37.3,13.5,2
573.563,68.8,24.0,37.3,13.4,2
573.610,68.7,23.9,37.3,13.4,2
573.730,68.7,23.9,37.3,13.4,2
573.820,68.7,23.9,37.3,13.4,2
573.940,68.8,23.9,37.3,13.4,2
574.018,68.8,23.9,37.3,13.4,2
574.118,68.8,23.9,37.3,13.4,2
574.223,68.8,23.9,37.3,13.4,2
574.316,68.8,23.9,37.3,13.4,2
574.418,68.8,23.9,37.3,13.4,2
574.512,68.8,23.9,37.3,13.3,2
574.617,68.8,23.9,37.3,13.3,2
574.770,68.9,23.9,37.3,13.3,2
574.810,68.9,23.9,37.3,13.3,2
574.946,68.9,23.9,37.3,13.3,2
575.007,68.9,24.0,37.2,13.2,2
575.113,69.0,24.0,37.2,13.2,2
575.232,69.0,24.0,37.2,13.2,2
575.306,69.0,24.0,37.2,13.2,2
575.411,69.0,24.0,37.2,13.2,2
575.501,69.1,24.0,37.2,13.2,2
575.607,69.1,24.0,37.2,13.1,2
575.777,69.1,24.0,37.2,13.1,2
575.797,69.1,24.0,37.2,13.1,2
575.906,69.1,24.0,37.2,13.1,2
576.024,69.2,24.0,37.2,13.1,2
576.099,69.2,24.0,37.2,13.1,2
576.266,69.2,24.0,37.2,13.1,2
576.308,69.2,24.1,37.2,13.1,2
576.399,69.2,24.1,37.2,13.0,2
576.506,69.3,24.1,37.2,13.0,2
576.594,69.3,24.1,37.2,13.0,2
576.699,69.3,24.1,37.2,13.0,2
576.807,69.3,24.1,37.2,13.0,2
576.895,69.3,24.1,37.2,13.0,2
577.001,69.3,24.1,37.2,13.0,2
577.106,69.3,24.1,37.2,13.0,2
577.195,69.4,24.1,37.2,13.0,2
577.300,69.4,24.1,37.2,13.0,2
577.391,69.4,24.2,37.2,13.0,2
577.497,69.4,24.2,37.2,13.0,2
577.605,69.4,24.2,37.2,13.0,2
577.690,69.5,24.2,37.3,13.0,2
577.797,69.5,24.2,37.3,13.0,2
577.901,69.5,24.2,37.4,13.0,2
577.993,69.5,24.2,37.5,13.0,2
578.100,69.6,24.3,37.6,13.0,2
578.201,69.6,24.3,37.6,13.1,2
578.291,69.7,24.3,37.7,13.1,2
578.398,69.7,24.4,37.7,13.1,2
578.487,69.7,24.4,37.8,13.1,2
578.594,69.8,24.5,37.8,13.1,2
578.696,69.8,24.5,37.8,13.2,2
578.788,69.8,24.5,37.8,13.2,2
578.890,69.8,24.6,37.9,13.2,2
578.994,69.8,24.6,37.9,13.2,2
579.087,69.8,24.6,37.9,13.2,2
579.193,69.8,24.6,37.9,13.3,2
579.327,69.8,24.6,37.9,13.3,2
579.435,69.8,24.7,37.9,13.3,1
579.535,69.8,24.7,37.9,13.3,1
579.578,69.8,24.7,37.9,13.3,1
579.685,69.7,24.7,37.9,13.4,1
579.790,69.7,24.7,38.0,13.4,1
579.878,69.7,24.6,38.0,13.4,1
579.990,69.6,24.6,38.0,13.4,1
580.093,69.6,24.6,38.0,13.4,1
580.181,69.5,24.6,38.0,13.4,2
580.287,69.5,24.6,38.0,13.5,2
580.373,69.5,24.6,38.0,13.5,2
580.480,69.4,24.6,38.0,13.5,2
580.585,69.4,24.6,38.0,13.5,2
580.737,69.4,24.6,38.0,13.5,2
580.778,69.3,24.5,38.0,13.5,2
580.883,69.3,24.5,38.0,13.6,2
580.973,69.3,24.5,38.0,13.6,2
581.083,69.3,24.5,38.0,13.6,2
581.172,69.2,24.5,38.0,13.6,2
581.275,69.2,24.5,38.0,13.6,2
581.384,69.2,24.5,38.0,13.6,2
581.514,69.2,24.5,38.0,13.7,2
581.626,69.2,24.4,38.0,13.7,2
581.730,69.2,24.4,38.0,13.7,2
581.767,69.2,24.4,38.0,13.7,2
581.882,69.1,24.4,38.0,13.7,2
581.984,69.1,24.4,38.0,13.7,2
582.075,69.1,24.4,38.0,13.7,2
582.198,69.0,24.4,38.0,13.8,2
582.268,69.0,24.3,38.0,13.8,2
582.372,69.0,24.3,38.0,13.8,2
582.480,68.9,24.3,37.9,13.8,2
582.567,68.9,24.3,37.9,13.7,2
582.674,68.9,24.3,37.7,13.7,2
582.774,68.8,24.3,37.6,13.6,2
582.863,68.8,24.2,37.5,13.5,2
583.029,68.8,24.2,37.4,13.5,2
583.076,68.7,24.1,37.4,13.5,2
583.197,68.7,24.1,37.3,13.4,2
583.315,68.7,24.1,37.3,13.4,2
583.359,68.7,24.0,37.3,13.4,2
583.527,68.7,24.0,37.3,13.4,2
583.569,68.7,24.0,37.3,13.4,2
583.739,68.7,24.0,37.3,13.4,2
583.762,68.7,23.9,37.3,13.4,2
583.874,68.7,23.9,37.3,13.4,2
583.976,68.8,23.9,37.4,13.3,2
584.065,68.8,23.9,37.4,13.3,2
584.172,68.8,23.9,37.4,13.3,2
584.262,68.8,23.9,37.3,13.3,2
584.367,68.9,24.0,37.3,13.3,2
584.533,68.9,24.0,37.3,13.3,2
584.558,68.9,24.0,37.3,13.3,2
584.665,68.9,24.0,37.3,13.3,2
584.757,68.9,24.0,37.3,13.2,2
584.861,69.0,24.0,37.3,13.2,2
584.988,69.0,24.0,37.3,13.2,2
585.056,69.0,24.0,37.3,13.2,2
585.164,69.0,24.0,37.2,13.2,2
585.253,69.0,24.0,37.3,13.2,2
585.361,69.0,24.0,37.3,13.2,2
585.524,69.0,24.0,37.3,13.2,2
585.547,69.1,24.1,37.2,13.1,2
585.658,69.1,24.1,37.2,13.1,2
585.759,69.1,24.1,37.2,13.1,2
585.852,69.1,24.1,37.2,13.1,2
586.015,69.1,24.1,37.2,13.1,2
586.062,69.1,24.1,37.3,13.1,2
586.165,69.1,24.1,37.3,13.1,2
586.257,69.1,24.1,37.3,13.1,2
586.345,69.1,24.1,37.3,13.1,2
586.455,69.1,24.1,37.3,13.1,2
586.557,69.1,24.1,37.3,13.1,2
586.646,69.2,24.2,37.3,13.0,2
586.751,69.2,24.2,37.3,13.0,2
586.857,69.2,24.2,37.3,13.0,2
586.948,69.2,24.2,37.3,13.0,2
587.053,69.2,24.2,37.3,13.0,2
587.141,69.2,24.2,37.3,13.0,2
587.244,69.3,24.2,37.3,13.0,2
587.349,69.3,24.2,37.3,13.0,2
587.439,69.3,24.3,37.3,13.0,2
587.543,69.3,24.3,37.4,13.0,2
587.651,69.4,24.3,37.5,13.0,2
587.742,69.4,24.3,37.5,13.0,2
587.850,69.4,24.3,37.6,13.0,2
587.958,69.4,24.4,37.7,13.1,2
588.045,69.5,24.4,37.8,13.1,2
588.148,69.5,24.4,37.9,13.1,2
588.236,69.5,24.5,38.0,13.1,2
588.344,69.5,24.5,38.0,13.2,2
588.452,69.6,24.6,38.1,13.2,2
588.536,69.6,24.6,38.1,13.2,2
588.642,69.6,24.7,38.2,13.2,2
588.746,69.6,24.7,38.2,13.2,2
588.836,69.7,24.8,38.2,13.3,2
588.986,69.7,24.8,38.2,13.3,2
589.043,69.7,24.8,38.3,13.3,2
589.138,69.7,24.9,38.3,13.3,2
589.240,69.7,24.9,38.3,13.4,1
589.344,69.7,24.9,38.3,13.4,1
589.435,69.7,24.9,38.3,13.4,1
589.539,69.6,24.9,38.3,13.4,1
589.631,69.6,25.0,38.4,13.4,1
589.733,69.6,25.0,38.4,13.4,1
589.840,69.6,25.0,38.4,13.5,1
589.929,69.6,25.0,38.4,13.5,1
590.035,69.5,25.0,38.4,13.5,1
590.125,69.5,24.9,38.4,13.5,1
590.229,69.5,24.9,38.4,13.5,1
590.337,69.5,24.9,38.4,13.6,1
590.488,69.4,24.9,38.4,13.6,1
590.527,69.4,24.9,38.5,13.6,1
590.637,69.4,24.9,38.5,13.6,1
590.724,69.4,24.9,38.5,13.6,2
590.831,69.4,24.9,38.5,13.6,2
590.919,69.3,24.9,38.5,13.6,2
591.024,69.3,24.9,38.5,13.7,2
591.130,69.3,24.9,38.5,13.7,2
591.263,69.3,24.9,38.5,13.7,2
591.370,69.3,24.9,38.5,13.7,2
591.473,69.2,24.8,38.5,13.7,2
591.518,69.2,24.8,38.5,13.7,2
591.629,69.2,24.8,38.5,13.7,2
591.733,69.2,24.8,38.5,13.7,2
591.826,69.2,24.8,38.5,13.8,2
591.991,69.1,24.8,38.5,13.8,2
592.028,69.1,24.8,38.5,13.8,2
592.121,69.1,24.8,38.5,13.8,2
592.229,69.1,24.8,38.5,13.8,2
592.319,69.0,24.8,38.5,13.8,2
592.427,69.0,24.7,38.5,13.8,2
592.525,69.0,24.7,38.4,13.8,2
592.618,69.0,24.7,38.3,13.8,2
592.768,68.9,24.7,38.2,13.7,2
592.826,68.9,24.7,38.1,13.6,2
592.920,68.9,24.7,37.9,13.6,2
593.024,68.9,24.6,37.8,13.5,2
593.124,68.9,24.6,37.7,13.4,2
593.250,68.9,24.5,37.7,13.4,2
593.320,68.9,24.5,37.6,13.4,2
593.425,68.8,24.5,37.6,13.4,2
593.516,68.8,24.4,37.6,13.4,2
593.620,68.8,24.4,37.6,13.3,2
593.735,68.8,24.3,37.6,13.3,2
593.816,68.8,24.3,37.6,13.3,2
593.907,68.8,24.3,37.6,13.3,2
594.010,68.8,24.3,37.6,13.3,2
594.119,68.8,24.3,37.6,13.3,2
594.283,68.8,24.3,37.6,13.3,2
594.307,68.8,24.2,37.5,13.3,2
594.417,68.8,24.2,37.5,13.3,2
594.503,68.8,24.2,37.5,13.3,2
594.609,68.8,24.2,37.5,13.2,2
594.730,68.9,24.2,37.5,13.2,2
594.803,68.9,24.2,37.4,13.2,2
594.909,68.9,24.2,37.4,13.2,2
594.999,68.9,24.2,37.4,13.2,2
595.105,68.9,24.2,37.4,13.2,2
595.225,68.9,24.2,37.3,13.2,2
595.302,68.9,24.2,37.3,13.1,2
595.407,68.9,24.2,37.3,13.1,2
595.511,68.8,24.2,37.3,13.1,2
595.602,68.8,24.2,37.3,13.1,2
595.786,68.8,24.2,37.3,13.1,2
595.791,68.8,24.2,37.2,13.1,2
595.915,68.8,24.2,37.2,13.1,2
596.007,68.8,24.2,37.2,13.1,2
596.096,68.8,24.2,37.2,13.1,2
596.202,68.8,24.2,37.2,13.1,2
596.289,68.8,24.2,37.2,13.1,2
596.396,68.8,24.2,37.2,13.0,2
596.517,68.8,24.2,37.2,13.0,2
596.635,68.9,24.2,37.2,13.0,2
596.697,68.9,24.2,37.2,13.0,2
596.799,68.9,24.1,37.2,13.0,2
596.889,68.9,24.1,37.2,13.0,2
596.994,68.9,24.1,37.2,13.0,2
597.098,68.9,24.1,37.2,13.0,2
597.188,68.9,24.2,37.2,13.0,2
597.300,69.0,24.2,37.1,13.0,2
597.386,69.0,24.2,37.1,13.0,2
597.509,69.0,24.2,37.1,13.0,2
597.596,69.0,24.2,37.1,13.0,2
597.684,69.0,24.2,37.1,13.0,2
597.793,69.0,24.2,37.1,13.0,2
597.900,69.0,24.2,37.1,13.0,2
597.985,69.1,24.2,37.1,12.9,2
598.092,69.1,24.2,37.1,12.9,2
598.229,69.1,24.2,37.1,12.9,2
598.332,69.1,24.2,37.1,12.9,2
598.392,69.1,24.2,37.1,12.9,2
598.482,69.1,24.2,37.1,12.9,2
598.586,69.1,24.2,37.1,12.9,2
598.690,69.1,24.2,37.1,12.9,2
598.829,69.2,24.2,37.1,12.9,2
598.929,69.2,24.2,37.1,12.9,2
599.033,69.2,24.2,37.1,12.9,2
599.078,69.2,24.2,37.1,12.9,2
599.184,69.2,24.2,37.1,12.9,2
599.272,69.2,24.2,37.1,12.9,2
599.379,69.2,24.2,37.1,12.9,2
599.485,69.2,24.2,37.1,12.9,2
599.573,69.2,24.2,37.1,12.9,2
599.681,69.2,24.2,37.1,12.9,2
599.783,69.2,24.2,37.1,12.9,2
599.876,69.2,24.2,37.1,12.9,2
599.980,69.2,24.2,37.1,12.9,2
600.083,69.2,24.2,37.0,12.9,2
600.234,69.2,24.2,37.0,12.9,2
600.279,69.3,24.2,37.0,12.9,2
600.375,69.3,24.2,37.0,12.9,2
600.474,69.3,24.2,37.0,12.9,2
600.586,69.3,24.2,37.1,12.9,2
600.699,69.3,24.2,37.1,12.9,2
600.818,69.3,24.2,37.0,12.9,2
600.882,69.3,24.2,37.0,12.8,2
601.015,69.3,24.2,37.0,12.8,2
601.122,69.3,24.2,37.0,12.8,2
601.167,69.3,24.2,37.0,12.8,2
601.270,69.3,24.2,37.0,12.8,2
601.383,69.3,24.2,37.0,12.8,2
601.483,69.3,24.2,37.0,12.8,2
601.571,69.3,24.2,37.0,12.8,2
601.742,69.3,24.2,37.0,12.8,2
601.762,69.3,24.2,37.0,12.8,2
601.876,69.3,24.2,37.0,12.8,2
601.983,69.4,24.2,37.0,12.8,2
602.069,69.4,24.2,37.0,12.8,2
602.179,69.4,24.2,37.0,12.8,2
602.264,69.4,24.2,37.0,12.8,2
602.373,69.4,24.2,37.0,12.8,2
602.535,69.4,24.2,37.0,12.8,2
602.558,69.4,24.2,37.0,12.8,2
602.668,69.4,24.2,37.0,12.8,2
602.770,69.3,24.2,37.0,12.8,2
602.861,69.3,24.2,37.0,12.8,2
603.025,69.3,24.2,36.9,12.8,2
603.069,69.3,24.2,36.9,12.8,2
603.160,69.3,24.2,36.9,12.8,2
603.268,69.3,24.2,36.9,12.8,2
603.359,69.3,24.2,36.9,12.8,2
603.482,69.3,24.2,36.9,12.8,2
603.569,69.3,24.2,36.9,12.8,2
603.657,69.3,24.2,36.9,12.8,2
603.765,69.3,24.2,36.9,12.8,2
603.866,69.4,24.2,36.9,12.8,2
604.031,69.4,24.1,36.9,12.8,2
604.057,69.4,24.1,36.9,12.8,2
604.150,69.4,24.1,36.9,12.8,2
604.260,69.4,24.1,36.9,12.8,2
604.366,69.4,24.1,36.9,12.8,2
604.483,69.4,24.1,36.9,12.8,2
604.558,69.4,24.1,36.9,12.8,2
604.663,69.4,24.1,36.9,12.7,2
604.750,69.4,24.1,36.9,12.7,2
604.853,69.4,24.1,36.9,12.7,2
604.946,69.4,24.1,36.8,12.7,2
605.052,69.4,24.1,36.8,12.7,2
605.159,69.4,24.1,36.8,12.7,2
605.248,69.4,24.1,36.8,12.7,2
605.352,69.4,24.1,36.8,12.7,2
605.536,69.4,24.1,36.8,12.7,2
605.542,69.4,24.1,36.8,12.7,2
605.655,69.4,24.1,36.8,12.7,2
605.756,69.4,24.1,36.8,12.7,2
605.843,69.4,24.1,36.7,12.7,2
605.958,69.4,24.1,36.7,12.7,2
606.038,69.4,24.1,36.7,12.7,2
606.146,69.4,24.1,36.7,12.7,2
606.256,69.4,24.1,36.7,12.7,2
606.344,69.4,24.1,36.7,12.7,2
606.446,69.4,24.1,36.7,12.7,2
606.551,69.4,24.0,36.7,12.7,2
606.647,69.4,24.0,36.7,12.7,2
606.761,69.4,24.0,36.7,12.7,2
606.834,69.4,24.0,36.7,12.7,2
606.946,69.4,24.0,36.7,12.7,2
607.043,69.4,24.0,36.7,12.7,2
607.138,69.4,24.0,36.7,12.7,2
607.245,69.4,24.0,36.7,12.7,2
607.353,69.4,24.0,36.7,12.7,2
607.435,69.4,24.0,36.7,12.7,2
607.541,69.4,24.0,36.7,12.7,2
607.648,69.4,24.0,36.7,12.7,2
607.734,69.4,24.0,36.7,12.7,2
607.839,69.4,24.0,36.7,12.7,2
607.931,69.4,24.0,36.7,12.7,2
608.033,69.4,24.0,36.7,12.7,2
608.142,69.4,24.0,36.7,12.7,2
608.232,69.4,24.0,36.7,12.7,2
608.335,69.4,24.0,36.7,12.7,2
608.424,69.4,24.0,36.7,12.7,2
608.576,69.4,24.0,36.7,12.6,2
608.680,69.4,24.0,36.7,12.6,2
608.724,69.4,24.0,36.7,12.6,2
608.833,69.4,24.0,36.7,12.6,2
608.935,69.4,24.0,36.7,12.6,2
609.024,69.4,24.0,36.7,12.6,2
609.131,69.4,24.0,36.7,12.6,2
609.238,69.4,24.0,36.6,12.6,2
609.331,69.4,24.0,36.6,12.6,2
609.431,69.5,24.0,36.6,12.6,2
609.537,69.5,24.0,36.6,12.6,2
609.641,69.5,24.0,36.6,12.6,2
609.728,69.5,24.0,36.6,12.6,2
609.821,69.5,24.0,36.6,12.6,2
609.988,69.5,24.0,36.6,12.6,2
610.043,69.5,24.0,36.6,12.6,2
610.122,69.5,24.0,36.6,12.6,2
610.228,69.5,24.0,36.6,12.6,2
610.331,69.5,24.0,36.6,12.6,2
610.490,69.5,24.0,36.6,12.6,2
610.522,69.5,24.0,36.6,12.6,2
610.616,69.5,24.0,36.6,12.6,2
610.782,69.5,24.0,36.6,12.6,2
610.824,69.5,24.0,36.6,12.6,2
610.916,69.5,24.0,36.6,12.6,2
611.020,69.6,24.0,36.6,12.6,2
611.130,69.6,24.0,36.6,12.6,2
611.262,69.6,24.0,36.6,12.6,2
611.366,69.6,24.0,36.6,12.6,2
611.426,69.6,24.0,36.6,12.6,2
611.518,69.6,24.0,36.6,12.6,2
611.620,69.6,24.0,36.6,12.6,2
611.857,69.6,24.0,36.6,12.6,2
611.858,69.6,24.0,36.6,12.6,2
611.990,69.6,24.0,36.6,12.6,2
612.010,69.5,24.0,36.5,12.6,2
612.138,69.5,24.0,36.5,12.5,2
612.272,69.5,24.0,36.5,12.5,2
612.307,69.5,24.0,36.5,12.5,2
612.452,69.5,24.0,36.5,12.5,2
612.504,69.5,24.0,36.5,12.5,2
612.615,69.6,24.0,36.5,12.5,2
612.777,69.6,24.0,36.5,12.5,2
612.802,69.6,24.0,36.5,12.5,2
612.912,69.6,24.0,36.5,12.5,2
613.015,69.6,24.0,36.5,12.5,2
613.124,69.6,24.0,36.5,12.5,2
613.225,69.6,24.0,36.5,12.5,2
613.314,69.6,24.0,36.5,12.5,2
613.443,69.6,24.0,36.5,12.5,2
613.509,69.6,24.0,36.5,12.5,2
613.650,69.6,24.0,36.5,12.5,2
613.765,69.6,24.0,36.5,12.5,2
613.812,69.6,24.0,36.5,12.5,2
613.900,69.6,24.0,36.5,12.5,2
614.007,69.7,24.0,36.5,12.5,2
614.097,69.7,24.0,36.5,12.5,2
614.278,69.7,24.0,36.5,12.5,2
614.302,69.7,24.0,36.5,12.5,2
614.410,69.7,24.0,36.5,12.5,2
614.502,69.7,24.0,36.5,12.5,2
614.602,69.7,24.0,36.5,12.5,2
614.693,69.7,24.0,36.5,12.5,2
614.803,69.7,24.0,36.5,12.5,2
614.904,69.7,24.0,36.5,12.5,2
614.997,69.7,24.0,36.5,12.5,2
615.104,69.7,24.0,36.6,12.5,2
615.190,69.7,24.0,36.6,12.5,2
615.298,69.7,24.0,36.6,12.5,2
615.404,69.7,24.0,36.6,12.5,2
615.490,69.7,24.1,36.6,12.5,2
615.594,69.7,24.1,36.6,12.5,2
615.781,69.7,24.1,36.6,12.5,2
615.787,69.8,24.1,36.6,12.5,2
615.897,69.8,24.1,36.6,12.5,2
616.006,69.8,24.1,36.6,12.5,2
616.091,69.8,24.1,36.6,12.5,2
616.200,69.8,24.1,36.6,12.4,2
616.285,69.8,24.1,36.6,12.4,2
616.392,69.8,24.1,36.6,12.4,2
616.496,69.8,24.1,36.6,12.4,2
616.586,69.8,24.1,36.6,12.4,2
616.691,69.8,24.1,36.6,12.4,2
616.785,69.8,24.1,36.6,12.4,2
616.887,69.9,24.1,36.6,12.4,2
616.992,69.9,24.1,36.6,12.4,2
617.078,69.9,24.1,36.6,12.4,2
617.233,69.9,24.1,36.6,12.4,2
617.340,69.9,24.2,36.6,12.4,2
617.379,69.9,24.2,36.5,12.4,2
617.485,69.9,24.2,36.6,12.4,2
617.591,69.9,24.2,36.6,12.4,2
617.682,69.9,24.2,36.6,12.4,2
617.785,70.0,24.2,36.5,12.4,2
617.893,70.0,24.2,36.5,12.4,2
617.980,70.0,24.2,36.5,12.4,2
618.087,70.0,24.2,36.5,12.4,2
618.174,70.0,24.2,36.5,12.4,2
618.282,70.0,24.2,36.5,12.4,2
618.383,70.0,24.2,36.5,12.3,2
618.474,70.0,24.2,36.5,12.3,2
618.580,70.0,24.2,36.5,12.3,2
618.668,70.0,24.2,36.5,12.3,2
618.856,70.0,24.2,36.5,12.3,2
618.877,70.0,24.2,36.5,12.3,2
618.973,70.0,24.2,36.5,12.3,2
619.074,70.0,24.2,36.5,12.3,2
619.180,70.0,24.2,36.5,12.3,2
619.270,70.0,24.2,36.5,12.3,2
619.376,70.0,24.2,36.5,12.3,2
619.528,70.0,24.2,36.5,12.3,2
619.568,70.0,24.2,36.5,12.3,2
619.677,70.0,24.2,36.5,12.3,2
619.781,70.0,24.2,36.5,12.3,2
619.871,70.0,24.2,36.5,12.3,2
619.974,70.0,24.2,36.5,12.3,2
620.068,70.0,24.2,36.5,12.3,2
620.273,70.0,24.2,36.5,12.3,2
620.275,70.0,24.2,36.5,12.3,2
620.368,70.0,24.2,36.5,12.3,2
620.472,70.0,24.2,36.5,12.3,2
620.576,70.0,24.2,36.5,12.3,2
620.696,70.0,24.2,36.5,12.3,2
620.815,70.0,24.1,36.5,12.3,2
620.876,70.0,24.2,36.5,12.3,2
621.011,70.0,24.2,36.5,12.3,2
621.117,70.0,24.2,36.5,12.3,2
621.159,70.0,24.2,36.5,12.3,2
621.265,70.0,24.2,36.5,12.3,2
621.373,70.1,24.2,36.5,12.3,2
621.607,70.1,24.2,36.5,12.3,2
621.608,70.1,24.2,36.5,12.3,2
621.674,70.1,24.2,36.5,12.3,2
621.779,70.1,24.2,36.5,12.3,2
621.868,70.1,24.2,36.5,12.3,2
622.032,70.1,24.2,36.5,12.3,2
622.059,70.1,24.2,36.5,12.3,2
622.171,70.1,24.2,36.5,12.3,2
622.257,70.1,24.2,36.5,12.3,2
622.368,70.1,24.2,36.5,12.3,2
622.528,70.1,24.2,36.5,12.3,2
622.557,70.1,24.2,36.5,12.3,2
622.663,70.1,24.2,36.5,12.3,2
622.767,70.1,24.2,36.5,12.3,2
622.858,70.1,24.2,36.5,12.3,2
623.019,70.1,24.2,36.5,12.3,2
623.063,70.1,24.2,36.5,12.3,2
623.186,70.1,24.2,36.5,12.3,2
623.259,70.1,24.2,36.5,12.3,2
623.354,70.1,24.2,36.5,12.3,2
623.517,70.1,24.2,36.5,12.3,2
623.561,70.1,24.2,36.5,12.2,2
623.653,70.2,24.2,36.5,12.2,2
623.758,70.2,24.2,36.5,12.2,2
623.865,70.2,24.2,36.5,12.2,2
624.024,70.2,24.2,36.5,12.2,2
624.053,70.2,24.2,36.5,12.2,2
624.161,70.2,24.3,36.5,12.2,2
624.249,70.2,24.3,36.5,12.2,2
624.356,70.2,24.3,36.5,12.2,2
624.447,70.2,24.3,36.5,12.2,2
624.554,70.2,24.3,36.5,12.2,2
624.657,70.2,24.3,36.5,12.2,2
624.746,70.2,24.3,36.5,12.2,2
624.851,70.3,24.3,36.5,12.2,2
624.969,70.3,24.3,36.5,12.2,2
625.043,70.3,24.3,36.5,12.2,2
625.150,70.3,24.3,36.6,12.2,2
625.242,70.3,24.3,36.6,12.2,2
625.345,70.3,24.3,36.6,12.2,2
625.515,70.3,24.3,36.5,12.2,2
625.538,70.3,24.3,36.5,12.2,2
625.648,70.3,24.3,36.5,12.2,2
625.734,70.4,24.3,36.5,12.2,2
625.844,70.4,24.3,36.5,12.2,2
625.943,70.4,24.3,36.5,12.2,2
626.034,70.3,24.3,36.4,12.2,2
626.140,70.3,24.3,36.4,12.2,2
626.246,70.3,24.3,36.4,12.1,2
626.337,70.3,24.3,36.4,12.1,2
626.443,70.3,24.3,36.4,12.1,2
626.544,70.3,24.3,36.4,12.1,2
626.636,70.3,24.3,36.4,12.1,2
626.743,70.3,24.3,36.5,12.1,2
626.831,70.3,24.3,36.5,12.1,2
626.937,70.3,24.3,36.5,12.1,2
627.038,70.4,24.3,36.5,12.1,2
627.134,70.4,24.3,36.5,12.1,2
627.236,70.4,24.3,36.5,12.1,2
627.341,70.5,24.3,36.5,12.1,2
627.431,70.5,24.3,36.4,12.1,2
627.538,70.5,24.4,36.4,12.0,2
627.642,70.6,24.4,36.3,12.0,2
627.730,70.6,24.4,36.3,12.0,2
627.838,70.6,24.4,36.3,12.0,2
627.941,70.6,24.4,36.2,12.0,2
628.028,70.6,24.4,36.2,11.9,2
628.137,70.6,24.3,36.2,11.9,2
628.226,70.6,24.3,36.2,11.9,2
628.334,70.6,24.3,36.1,11.9,2
628.435,70.6,24.3,36.1,11.9,2
628.574,70.6,24.3,36.1,11.9,2
628.674,70.6,24.3,36.1,11.9,2
628.737,70.6,24.3,36.1,11.9,2
628.824,70.6,24.3,36.1,11.9,2
628.930,70.7,24.2,36.0,11.9,2
629.019,70.7,24.2,36.0,11.8,2
629.123,70.7,24.2,36.0,11.8,2
629.229,70.7,24.2,36.0,11.8,2
629.322,70.7,24.2,36.0,11.8,2
629.424,70.7,24.2,36.0,11.8,2
629.532,70.7,24.2,36.0,11.8,2
629.621,70.7,24.2,36.0,11.8,2
629.728,70.7,24.2,36.0,11.8,2
629.831,70.8,24.2,36.0,11.8,2
629.979,70.8,24.2,36.0,11.8,2
630.022,70.8,24.2,36.0,11.8,2
630.117,70.8,24.2,36.0,11.8,2
630.224,70.8,24.2,36.0,11.8,2
630.330,70.8,24.2,36.0,11.8,2
630.445,70.8,24.2,36.0,11.8,2
630.567,70.9,24.2,36.0,11.8,2
630.670,70.9,24.2,36.1,11.7,2
630.777,70.9,24.2,36.0,11.7,2
630.819,70.9,24.3,36.0,11.7,2
630.914,70.9,24.3,36.0,11.7,2
631.013,71.0,24.3,36.0,11.7,2
631.140,71.0,24.3,36.0,11.7,2
631.253,71.0,24.3,36.1,11.7,2
631.363,71.0,24.3,36.1,11.7,2
631.480,71.0,24.3,36.1,11.7,2
631.507,71.1,24.3,36.1,11.7,2
631.620,71.1,24.3,36.1,11.7,2
631.725,71.1,24.3,36.1,11.7,2
631.809,71.1,24.4,36.1,11.7,2
631.915,71.2,24.4,36.1,11.7,2
632.005,71.2,24.4,36.1,11.6,2
632.112,71.2,24.4,36.1,11.6,2
632.282,71.3,24.4,36.1,11.6,2
632.305,71.3,24.4,36.1,11.6,2
632.414,71.3,24.4,36.1,11.6,2
